Card ID,CIF Number,Card Type,Card Brand,Card Product Name,Issue Date,Expiry Date,Credit Limit,Status
3559818469909471,570,Debit,jcb,JCB Young Debit,2012-04-28,2016-04-28,0,Expired
2280347900095953,4925,Credit,mastercard,Mastercard Vàng,2024-02-13,2028-02-13,9904727,Active
3525799977456703,8133,Debit,jcb,JCB Young Debit,2018-08-10,2022-08-10,0,Expired
2281574009528274,2612,Credit,mastercard,Master Card Business World,2001-05-26,2005-05-26,70056882,Expired
3509867151371624,344,Debit,jcb,JCB Young Debit,2015-09-16,2019-09-16,0,Expired
2234015282332826,2438,Credit,mastercard,One World Mastercard,2014-05-06,2018-05-06,440970907,Expired
3508067937924066,8849,Debit,jcb,JCB Young Debit,2012-03-12,2016-03-12,0,Expired
5458333325481191,3506,Credit,mastercard,One World Mastercard,2014-08-16,2018-08-16,240551345,Expired
3589882279392520,6755,Debit,jcb,JCB Young Debit,2001-02-13,2005-02-13,0,Expired
5124126498591968,6456,Credit,mastercard,Master Card Business World,2017-01-10,2021-01-10,137211541,Expired
3543311439508408,9540,Debit,jcb,JCB Young Debit,2005-03-02,2009-03-02,0,Expired
2299919181586691,9810,Credit,mastercard,One World Mastercard,2019-06-10,2023-06-10,148247918,Expired
2275588295893307,2690,Credit,mastercard,Mastercard Vàng,2008-10-28,2012-10-28,6861706,Expired
5557253430234733,3561,Credit,mastercard,Mastercard Vàng,2023-08-18,2027-08-18,12746818,Active
5155680048642061,1504,Credit,mastercard,One World Mastercard,2020-01-31,2024-01-31,274845023,Expired
5421536251593219,1707,Credit,mastercard,One World Mastercard,2025-09-17,2029-09-17,103313388,Active
3549460210526354,6118,Debit,jcb,JCB Young Debit,2017-04-30,2021-04-30,0,Expired
5180718141703973,433,Credit,mastercard,One World Mastercard,2019-05-31,2023-05-31,55855202,Expired
3595231065686343,7715,Debit,jcb,JCB Young Debit,2000-11-06,2004-11-06,0,Expired
3540999880460252,8130,Debit,jcb,JCB Young Debit,2026-03-16,2030-03-16,0,Active
3587341202285063,104,Debit,jcb,JCB Young Debit,2019-09-30,2023-09-30,0,Expired
2273957966356617,6886,Credit,mastercard,One World Mastercard,2022-08-21,2026-08-21,233626340,Active
3579174878955283,7331,Debit,jcb,JCB Young Debit,2010-10-15,2014-10-15,0,Expired
2703348314774703,4410,Credit,mastercard,One World Mastercard,2026-05-27,2030-05-27,101253420,Active
3552526220286124,155,Debit,jcb,JCB Young Debit,2016-10-16,2020-10-16,0,Expired
3588433860846002,5822,Debit,jcb,JCB Young Debit,2012-12-08,2016-12-08,0,Expired
2249257405339923,6416,Credit,mastercard,One World Mastercard,2016-07-01,2020-07-01,325438900,Expired
3556911689444495,7796,Debit,jcb,JCB Young Debit,2021-10-16,2025-10-16,0,Active
3588410382261068,323,Debit,jcb,JCB Young Debit,2019-06-07,2023-06-07,0,Expired
3582286607652851,369,Debit,jcb,JCB Young Debit,2017-09-05,2021-09-05,0,Expired
3534524086155205,2830,Debit,jcb,JCB Young Debit,2025-02-15,2029-02-15,0,Active
5213716946160218,7,Credit,mastercard,One World Mastercard,2022-03-08,2026-03-08,90026278,Active
3581979323128005,7812,Debit,jcb,JCB Young Debit,2006-11-08,2010-11-08,0,Expired
3574277305910014,3966,Debit,jcb,JCB Young Debit,2012-11-30,2016-11-30,0,Expired
2649293687747927,6600,Credit,mastercard,Master Card Business World,2005-01-09,2009-01-09,68522097,Expired
2296532867339013,1810,Credit,mastercard,One World Mastercard,2015-01-29,2019-01-29,282470353,Expired
2298567439031316,4238,Credit,mastercard,Mastercard Vàng,2011-06-29,2015-06-29,12033050,Expired
3513591672601996,4257,Debit,jcb,JCB Young Debit,2007-01-19,2011-01-19,0,Expired
2720966378765546,9754,Credit,mastercard,Mastercard Vàng,2000-06-17,2004-06-17,19487741,Expired
3599642357345883,3014,Debit,jcb,JCB Young Debit,2024-12-23,2028-12-23,0,Active
2268439910266785,4220,Credit,mastercard,Master Card Business World,2004-02-25,2008-02-25,91986394,Expired
3550680458355416,2563,Debit,jcb,JCB Young Debit,2014-08-09,2018-08-09,0,Expired
2682091764858890,8176,Credit,mastercard,Master Card Business World,2004-02-25,2008-02-25,460648591,Expired
3522193868966132,9149,Debit,jcb,JCB Young Debit,2022-01-27,2026-01-27,0,Active
3547843711230091,668,Debit,jcb,JCB Young Debit,2016-04-01,2020-04-01,0,Expired
3538689775884526,7684,Debit,jcb,JCB Young Debit,2022-08-07,2026-08-07,0,Active
3546154471151803,5787,Debit,jcb,JCB Young Debit,2020-09-26,2024-09-26,0,Active
3563815957015864,3456,Debit,jcb,JCB Young Debit,2013-10-01,2017-10-01,0,Expired
2245284415482190,21,Credit,mastercard,Master Card Business World,2005-06-24,2009-06-24,192240045,Expired
2233650599531099,5712,Credit,mastercard,Mastercard Vàng,2020-08-02,2024-08-02,5455405,Active
2288738926252861,1202,Credit,mastercard,One World Mastercard,2004-05-13,2008-05-13,81283987,Expired
3545895317715463,1870,Debit,jcb,JCB Young Debit,2023-01-02,2027-01-02,0,Active
2287031171092302,5390,Credit,mastercard,Master Card Business World,2018-02-17,2022-02-17,425883727,Expired
2227075022798784,8356,Credit,mastercard,Mastercard Vàng,2023-11-09,2027-11-09,41373081,Active
2401393769568270,1102,Credit,mastercard,Mastercard Vàng,2015-01-06,2019-01-06,33897385,Expired
3553966216684982,7294,Debit,jcb,JCB Young Debit,2015-10-07,2019-10-07,0,Expired
3562465854705760,8450,Debit,jcb,JCB Young Debit,2005-07-23,2009-07-23,0,Expired
3534286877712657,1669,Debit,jcb,JCB Young Debit,2004-05-05,2008-05-05,0,Expired
3599304206015270,9095,Debit,jcb,JCB Young Debit,2013-01-20,2017-01-20,0,Expired
3584390092234403,4712,Debit,jcb,JCB Young Debit,2015-10-30,2019-10-30,0,Expired
3528936721936310,3590,Debit,jcb,JCB Young Debit,2007-11-03,2011-11-03,0,Expired
2284065741532762,1472,Credit,mastercard,Mastercard Vàng,2010-07-26,2014-07-26,11979382,Expired
3525067590064274,2459,Debit,jcb,JCB Young Debit,2012-11-24,2016-11-24,0,Expired
2222252373829485,9839,Credit,mastercard,One World Mastercard,2006-06-06,2010-06-06,185958031,Expired
2590797724729614,2721,Credit,mastercard,Master Card Business World,2021-07-27,2025-07-27,413767206,Active
5383610232077323,1228,Credit,mastercard,One World Mastercard,2008-06-24,2012-06-24,269857738,Expired
5100483684000587,6563,Credit,mastercard,Master Card Business World,2025-04-02,2029-04-02,111829415,Active
3512831478582896,8399,Debit,jcb,JCB Young Debit,2022-05-23,2026-05-23,0,Active
5394556936009566,1044,Credit,mastercard,Mastercard Vàng,2026-04-06,2030-04-06,30553854,Active
3511131426198213,1673,Debit,jcb,JCB Young Debit,2015-08-28,2019-08-28,0,Expired
3556937991136099,8771,Debit,jcb,JCB Young Debit,2013-11-19,2017-11-19,0,Expired
3510096826813896,9159,Debit,jcb,JCB Young Debit,2002-01-13,2006-01-13,0,Expired
3506726465992280,5498,Debit,jcb,JCB Young Debit,2019-04-23,2023-04-23,0,Expired
3576412768969037,3901,Debit,jcb,JCB Young Debit,2008-07-25,2012-07-25,0,Expired
3547346577454623,31,Debit,jcb,JCB Young Debit,2003-04-28,2007-04-28,0,Expired
2228165225082604,19,Credit,mastercard,Mastercard Vàng,2023-04-02,2027-04-02,20749104,Active
3514552356007669,8668,Debit,jcb,JCB Young Debit,2012-03-03,2016-03-03,0,Expired
3529747452090121,2159,Debit,jcb,JCB Young Debit,2023-07-19,2027-07-19,0,Active
2720484708814273,340,Credit,mastercard,Mastercard Vàng,2009-10-04,2013-10-04,12870748,Expired
3524926244136492,911,Debit,jcb,JCB Young Debit,2001-07-09,2005-07-09,0,Expired
3541696956465624,5445,Debit,jcb,JCB Young Debit,2011-06-06,2015-06-06,0,Expired
2363673255431497,1171,Credit,mastercard,Mastercard Vàng,2001-04-28,2005-04-28,41507187,Expired
3545969924040902,8694,Debit,jcb,JCB Young Debit,2021-08-02,2025-08-02,0,Active
3518072857407975,3319,Debit,jcb,JCB Young Debit,2001-01-11,2005-01-11,0,Expired
2718331102523105,1908,Credit,mastercard,Master Card Business World,2003-03-09,2007-03-09,325568775,Expired
5174695655336432,4570,Credit,mastercard,One World Mastercard,2019-06-30,2023-06-30,258670052,Expired
3585596670062060,4533,Debit,jcb,JCB Young Debit,2003-11-24,2007-11-24,0,Expired
2299214392463587,1843,Credit,mastercard,One World Mastercard,2018-05-24,2022-05-24,351982041,Expired
2254553157191393,9670,Credit,mastercard,One World Mastercard,2012-10-26,2016-10-26,353517230,Expired
3583750279891815,1674,Debit,jcb,JCB Young Debit,2025-05-07,2029-05-07,0,Active
2257164319537569,7930,Credit,mastercard,Mastercard Vàng,2004-11-12,2008-11-12,35910854,Expired
2226918178846652,5733,Credit,mastercard,One World Mastercard,2018-12-02,2022-12-02,363308066,Expired
2280868724656878,1055,Credit,mastercard,Mastercard Vàng,2023-04-10,2027-04-10,40612303,Active
3578007142500942,3592,Debit,jcb,JCB Young Debit,2000-01-09,2004-01-09,0,Expired
5254615101798871,3808,Credit,mastercard,One World Mastercard,2013-11-06,2017-11-06,154617833,Expired
2720623041808415,2313,Credit,mastercard,Mastercard Vàng,2014-06-30,2018-06-30,21153798,Expired
3578758665031737,8123,Debit,jcb,JCB Young Debit,2009-01-27,2013-01-27,0,Expired
3528645461436767,7373,Debit,jcb,JCB Young Debit,2001-10-31,2005-10-31,0,Expired
3565285987000625,6792,Debit,jcb,JCB Young Debit,2016-09-30,2020-09-30,0,Expired
2299543454158853,6218,Credit,mastercard,One World Mastercard,2014-02-09,2018-02-09,317949569,Expired
3546597633893425,9704,Debit,jcb,JCB Young Debit,2009-12-16,2013-12-16,0,Expired
3575968080596403,7455,Debit,jcb,JCB Young Debit,2006-12-09,2010-12-09,0,Expired
3563448103555995,2392,Debit,jcb,JCB Young Debit,2018-10-27,2022-10-27,0,Expired
3525834098667142,343,Debit,jcb,JCB Young Debit,2026-05-10,2030-05-10,0,Active
3555796754063309,4251,Debit,jcb,JCB Young Debit,2005-12-13,2009-12-13,0,Expired
3578138100054919,5966,Debit,jcb,JCB Young Debit,2002-10-15,2006-10-15,0,Expired
3532364631801561,8698,Debit,jcb,JCB Young Debit,2014-11-10,2018-11-10,0,Expired
3535588278624426,7636,Debit,jcb,JCB Young Debit,2021-01-15,2025-01-15,0,Active
3562109671481441,1348,Debit,jcb,JCB Young Debit,2000-04-10,2004-04-10,0,Expired
2396548079946477,1397,Credit,mastercard,Mastercard Vàng,2007-01-11,2011-01-11,25882042,Expired
2539578337847827,6099,Credit,mastercard,Mastercard Vàng,2017-04-29,2021-04-29,14009732,Expired
2251404034194676,5253,Credit,mastercard,Master Card Business World,2010-07-16,2014-07-16,87211850,Expired
3552607019353521,7672,Debit,jcb,JCB Young Debit,2010-03-13,2014-03-13,0,Expired
2511465460367728,5260,Credit,mastercard,One World Mastercard,2025-04-17,2029-04-17,82153781,Active
3599271438495747,913,Debit,jcb,JCB Young Debit,2003-04-16,2007-04-16,0,Expired
5379070524264145,8082,Credit,mastercard,Mastercard Vàng,2025-07-04,2029-07-04,48903348,Active
3586907165235930,3829,Debit,jcb,JCB Young Debit,2021-01-03,2025-01-03,0,Active
3567229997360338,1975,Debit,jcb,JCB Young Debit,2023-08-02,2027-08-02,0,Active
2257652607210378,7719,Credit,mastercard,One World Mastercard,2023-05-02,2027-05-02,225275845,Active
3523538760884016,1054,Debit,jcb,JCB Young Debit,2014-03-26,2018-03-26,0,Expired
3593617434540413,1486,Debit,jcb,JCB Young Debit,2022-07-22,2026-07-22,0,Active
3555582698857588,1173,Debit,jcb,JCB Young Debit,2010-11-27,2014-11-27,0,Expired
3562305602490358,9765,Debit,jcb,JCB Young Debit,2015-01-27,2019-01-27,0,Expired
3509064308874649,14,Debit,jcb,JCB Young Debit,2019-10-11,2023-10-11,0,Expired
3511996433707127,924,Debit,jcb,JCB Young Debit,2021-07-04,2025-07-04,0,Active
3548077232230947,8281,Debit,jcb,JCB Young Debit,2013-02-25,2017-02-25,0,Expired
3530923057212462,7078,Debit,jcb,JCB Young Debit,2016-06-27,2020-06-27,0,Expired
3589394520601725,9966,Debit,jcb,JCB Young Debit,2010-09-11,2014-09-11,0,Expired
3559056807502225,347,Debit,jcb,JCB Young Debit,2012-11-10,2016-11-10,0,Expired
2229211733858520,7293,Credit,mastercard,Mastercard Vàng,2011-01-21,2015-01-21,31187473,Expired
3517963261201205,3096,Debit,jcb,JCB Young Debit,2013-04-20,2017-04-20,0,Expired
2353871460515516,6302,Credit,mastercard,Master Card Business World,2003-10-25,2007-10-25,463610992,Expired
2244713759010101,5996,Credit,mastercard,Master Card Business World,2017-05-04,2021-05-04,74335040,Expired
2720666769955058,3151,Credit,mastercard,Master Card Business World,2015-12-10,2019-12-10,214556712,Expired
2256288546842384,9094,Credit,mastercard,One World Mastercard,2022-01-02,2026-01-02,360432029,Active
2518593164978509,5360,Credit,mastercard,Master Card Business World,2006-04-09,2010-04-09,220761346,Expired
3596271669744006,9033,Debit,jcb,JCB Young Debit,2001-07-22,2005-07-22,0,Expired
5325388996499212,3739,Credit,mastercard,Mastercard Vàng,2025-05-24,2029-05-24,40592990,Active
2234238645572223,8128,Credit,mastercard,Mastercard Vàng,2003-09-25,2007-09-25,39947534,Expired
3529163773989308,9396,Debit,jcb,JCB Young Debit,2007-07-03,2011-07-03,0,Expired
2714775733076145,3183,Credit,mastercard,One World Mastercard,2017-02-07,2021-02-07,243158496,Expired
3551499139530696,2221,Debit,jcb,JCB Young Debit,2023-02-21,2027-02-21,0,Active
2237090600911012,4713,Credit,mastercard,Master Card Business World,2004-02-09,2008-02-09,203852229,Expired
2231236642140484,1023,Credit,mastercard,Master Card Business World,2023-02-27,2027-02-27,246517499,Active
2290039494422739,4533,Credit,mastercard,Master Card Business World,2025-07-11,2029-07-11,404195275,Active
2254532285382504,7550,Credit,mastercard,Master Card Business World,2008-10-27,2012-10-27,79128858,Expired
2250228313909939,327,Credit,mastercard,Master Card Business World,2004-09-10,2008-09-10,178967307,Expired
2257939174952502,4175,Credit,mastercard,Master Card Business World,2017-02-22,2021-02-22,97098018,Expired
2277443909227096,5964,Credit,mastercard,One World Mastercard,2004-03-31,2008-03-31,137382288,Expired
3597977920248681,8986,Debit,jcb,JCB Young Debit,2012-01-10,2016-01-10,0,Expired
3515108949582103,5758,Debit,jcb,JCB Young Debit,2020-11-28,2024-11-28,0,Active
3556821488783805,6249,Debit,jcb,JCB Young Debit,2010-01-26,2014-01-26,0,Expired
3511050148939359,1122,Debit,jcb,JCB Young Debit,2022-06-28,2026-06-28,0,Active
2720680988672246,269,Credit,mastercard,Master Card Business World,2005-02-11,2009-02-11,413058480,Expired
3521307924900486,6606,Debit,jcb,JCB Young Debit,2026-01-16,2030-01-16,0,Active
3559511136478539,7649,Debit,jcb,JCB Young Debit,2010-10-28,2014-10-28,0,Expired
3579631893045168,6435,Debit,jcb,JCB Young Debit,2014-03-20,2018-03-20,0,Expired
2720359687157573,7060,Credit,mastercard,Master Card Business World,2022-11-10,2026-11-10,275405376,Active
3596790640913273,8016,Debit,jcb,JCB Young Debit,2014-07-02,2018-07-02,0,Expired
5454250908071914,4765,Credit,mastercard,Mastercard Vàng,2007-02-25,2011-02-25,31906044,Expired
3570273192430392,9595,Debit,jcb,JCB Young Debit,2012-06-05,2016-06-05,0,Expired
3575249140159528,1456,Debit,jcb,JCB Young Debit,2010-02-11,2014-02-11,0,Expired
2383032932162890,9293,Credit,mastercard,Mastercard Vàng,2018-01-22,2022-01-22,44106938,Expired
5194069229280169,4036,Credit,mastercard,Mastercard Vàng,2008-01-11,2012-01-11,34107638,Expired
2296607277354958,9437,Credit,mastercard,Mastercard Vàng,2009-11-05,2013-11-05,28809410,Expired
3540927657601196,3013,Debit,jcb,JCB Young Debit,2023-07-13,2027-07-13,0,Active
5279085522701766,8538,Credit,mastercard,One World Mastercard,2022-11-05,2026-11-05,279654518,Active
2277325381878985,8358,Credit,mastercard,Master Card Business World,2000-03-17,2004-03-17,107885554,Expired
3503641836079928,4122,Debit,jcb,JCB Young Debit,2011-09-07,2015-09-07,0,Expired
3567130458115510,9777,Debit,jcb,JCB Young Debit,2020-01-28,2024-01-28,0,Expired
3566694011980034,7070,Debit,jcb,JCB Young Debit,2025-05-07,2029-05-07,0,Active
3525360894734324,5493,Debit,jcb,JCB Young Debit,2004-05-09,2008-05-09,0,Expired
3565044834019340,7846,Debit,jcb,JCB Young Debit,2001-07-26,2005-07-26,0,Expired
5593366935756699,5709,Credit,mastercard,Mastercard Vàng,2003-08-28,2007-08-28,32358830,Expired
3554653995101763,8388,Debit,jcb,JCB Young Debit,2008-05-23,2012-05-23,0,Expired
2229753406901376,8277,Credit,mastercard,One World Mastercard,2020-03-12,2024-03-12,401146693,Expired
2703443503466706,5747,Credit,mastercard,One World Mastercard,2025-09-05,2029-09-05,316260199,Active
3594800568044365,5292,Debit,jcb,JCB Young Debit,2020-07-29,2024-07-29,0,Active
2716978436799959,7696,Credit,mastercard,Master Card Business World,2024-01-19,2028-01-19,165032239,Active
2596308120406684,2451,Credit,mastercard,One World Mastercard,2026-11-02,2030-11-02,220975428,Active
2299551961667597,8274,Credit,mastercard,One World Mastercard,2012-09-05,2016-09-05,126252548,Expired
3533674410737961,7234,Debit,jcb,JCB Young Debit,2020-01-05,2024-01-05,0,Expired
3564748774001974,4278,Debit,jcb,JCB Young Debit,2022-01-05,2026-01-05,0,Active
2677090199359513,8645,Credit,mastercard,Master Card Business World,2020-12-19,2024-12-19,383611950,Active
3552971266616828,7614,Debit,jcb,JCB Young Debit,2019-09-19,2023-09-19,0,Expired
2676875648025124,1471,Credit,mastercard,One World Mastercard,2012-01-11,2016-01-11,150948507,Expired
2374561830563818,5847,Credit,mastercard,Mastercard Vàng,2016-11-29,2020-11-29,24094219,Expired
2705155098516665,6600,Credit,mastercard,Mastercard Vàng,2017-08-21,2021-08-21,39889579,Expired
2720613066212627,635,Credit,mastercard,One World Mastercard,2009-05-30,2013-05-30,85958874,Expired
2617477170831342,5014,Credit,mastercard,One World Mastercard,2025-11-27,2029-11-27,237115040,Active
2277629582773113,7031,Credit,mastercard,Master Card Business World,2007-07-26,2011-07-26,472207493,Expired
2713198014097360,1031,Credit,mastercard,Mastercard Vàng,2001-01-07,2005-01-07,28464567,Expired
3501574004068740,4195,Debit,jcb,JCB Young Debit,2013-07-14,2017-07-14,0,Expired
3589269630406035,3583,Debit,jcb,JCB Young Debit,2006-04-17,2010-04-17,0,Expired
3515646740253036,3236,Debit,jcb,JCB Young Debit,2006-02-04,2010-02-04,0,Expired
3515215303112599,5795,Debit,jcb,JCB Young Debit,2025-01-06,2029-01-06,0,Active
5201800630094224,1223,Credit,mastercard,Master Card Business World,2012-04-17,2016-04-17,407384950,Expired
2221817030679118,1487,Credit,mastercard,One World Mastercard,2009-01-16,2013-01-16,256863817,Expired
3592197109470643,1887,Debit,jcb,JCB Young Debit,2020-08-15,2024-08-15,0,Active
5465752577339354,2876,Credit,mastercard,Mastercard Vàng,2002-04-05,2006-04-05,35191930,Expired
2615311995273186,5235,Credit,mastercard,Mastercard Vàng,2023-08-21,2027-08-21,43998321,Active
3562731885002695,1767,Debit,jcb,JCB Young Debit,2025-01-22,2029-01-22,0,Active
3582908328397934,7751,Debit,jcb,JCB Young Debit,2016-03-23,2020-03-23,0,Expired
2256381329086608,1938,Credit,mastercard,Master Card Business World,2005-09-13,2009-09-13,336444791,Expired
5560480621277057,8370,Credit,mastercard,Mastercard Vàng,2007-03-27,2011-03-27,22206446,Expired
2237362472503288,3395,Credit,mastercard,Master Card Business World,2012-09-27,2016-09-27,154612468,Expired
3530794437138879,9214,Debit,jcb,JCB Young Debit,2024-02-19,2028-02-19,0,Active
3527533586217497,8608,Debit,jcb,JCB Young Debit,2019-10-28,2023-10-28,0,Expired
2711706976489912,6676,Credit,mastercard,Mastercard Vàng,2023-02-14,2027-02-14,18420763,Active
5314705978257693,2429,Credit,mastercard,One World Mastercard,2024-09-04,2028-09-04,493367707,Active
3535730886061258,6150,Debit,jcb,JCB Young Debit,2005-03-07,2009-03-07,0,Expired
3580218584523112,5030,Debit,jcb,JCB Young Debit,2003-10-20,2007-10-20,0,Expired
2393774606802396,1366,Credit,mastercard,Master Card Business World,2020-12-05,2024-12-05,313131167,Active
2296081974686858,1764,Credit,mastercard,One World Mastercard,2000-01-12,2004-01-12,130744768,Expired
2289604105337544,8595,Credit,mastercard,One World Mastercard,2003-12-31,2007-12-31,433887282,Expired
2554831703976880,4260,Credit,mastercard,One World Mastercard,2018-02-02,2022-02-02,230797070,Expired
3533596848045933,5790,Debit,jcb,JCB Young Debit,2019-02-22,2023-02-22,0,Expired
3529898431895401,1986,Debit,jcb,JCB Young Debit,2012-04-21,2016-04-21,0,Expired
2412570456287820,1791,Credit,mastercard,One World Mastercard,2012-12-16,2016-12-16,210429468,Expired
2446276802640700,9852,Credit,mastercard,One World Mastercard,2023-09-09,2027-09-09,300740153,Active
3571575106372851,1341,Debit,jcb,JCB Young Debit,2001-02-11,2005-02-11,0,Expired
2255440677363653,1902,Credit,mastercard,Mastercard Vàng,2018-06-10,2022-06-10,23221432,Expired
2277274246367984,9797,Credit,mastercard,Mastercard Vàng,2012-12-29,2016-12-29,25646134,Expired
2270123718272296,5703,Credit,mastercard,Master Card Business World,2019-10-03,2023-10-03,227284146,Expired
3577884387248978,5388,Debit,jcb,JCB Young Debit,2012-12-05,2016-12-05,0,Expired
3549672756351761,1640,Debit,jcb,JCB Young Debit,2011-11-08,2015-11-08,0,Expired
3597175232238421,3544,Debit,jcb,JCB Young Debit,2002-08-12,2006-08-12,0,Expired
2286311864860723,700,Credit,mastercard,Master Card Business World,2020-06-26,2024-06-26,338608064,Active
2323470933288517,4800,Credit,mastercard,One World Mastercard,2010-07-20,2014-07-20,327488971,Expired
3513627936842503,7276,Debit,jcb,JCB Young Debit,2003-12-06,2007-12-06,0,Expired
3525590043552686,1356,Debit,jcb,JCB Young Debit,2002-01-26,2006-01-26,0,Expired
2720854213211910,9485,Credit,mastercard,Mastercard Vàng,2022-03-20,2026-03-20,35089276,Active
5394102643195297,4064,Credit,mastercard,Master Card Business World,2022-10-18,2026-10-18,142896009,Active
3547331309540154,118,Debit,jcb,JCB Young Debit,2001-04-12,2005-04-12,0,Expired
2701594417289956,4711,Credit,mastercard,One World Mastercard,2002-06-05,2006-06-05,351520195,Expired
3541973038354773,2807,Debit,jcb,JCB Young Debit,2004-04-12,2008-04-12,0,Expired
3504779955226927,869,Debit,jcb,JCB Young Debit,2014-04-06,2018-04-06,0,Expired
3574599397903031,3813,Debit,jcb,JCB Young Debit,2002-12-27,2006-12-27,0,Expired
3580502180563261,3465,Debit,jcb,JCB Young Debit,2026-09-04,2030-09-04,0,Active
2411342033723466,4641,Credit,mastercard,Mastercard Vàng,2000-03-20,2004-03-20,10097018,Expired
2704784459762849,188,Credit,mastercard,One World Mastercard,2004-11-07,2008-11-07,351458590,Expired
2700079110244426,6241,Credit,mastercard,One World Mastercard,2024-07-22,2028-07-22,186283434,Active
3503447388448135,9746,Debit,jcb,JCB Young Debit,2008-09-08,2012-09-08,0,Expired
2297982696866471,2292,Credit,mastercard,Master Card Business World,2000-01-14,2004-01-14,149400933,Expired
3554855809672893,3615,Debit,jcb,JCB Young Debit,2024-08-07,2028-08-07,0,Active
2264561991805324,9460,Credit,mastercard,Master Card Business World,2011-05-17,2015-05-17,466357583,Expired
5425539095052745,4122,Credit,mastercard,Master Card Business World,2019-07-14,2023-07-14,144902757,Expired
2292889438819798,8201,Credit,mastercard,One World Mastercard,2022-09-23,2026-09-23,264889483,Active
2716707650771299,292,Credit,mastercard,Mastercard Vàng,2024-07-23,2028-07-23,37092227,Active
3555948619623534,3888,Debit,jcb,JCB Young Debit,2026-11-12,2030-11-12,0,Active
3552648267605485,1220,Debit,jcb,JCB Young Debit,2012-02-19,2016-02-19,0,Expired
2244905525230100,2655,Credit,mastercard,One World Mastercard,2004-02-10,2008-02-10,169403630,Expired
2380854782911180,899,Credit,mastercard,Master Card Business World,2005-06-12,2009-06-12,231922386,Expired
3593176434911876,8654,Debit,jcb,JCB Young Debit,2004-10-23,2008-10-23,0,Expired
2264073340490170,973,Credit,mastercard,Mastercard Vàng,2026-01-24,2030-01-24,7171185,Active
2651640236538360,4374,Credit,mastercard,Master Card Business World,2012-10-24,2016-10-24,412891377,Expired
3570144582059457,4278,Debit,jcb,JCB Young Debit,2004-04-30,2008-04-30,0,Expired
3548062782988755,9851,Debit,jcb,JCB Young Debit,2009-02-21,2013-02-21,0,Expired
3555178761236030,7317,Debit,jcb,JCB Young Debit,2025-09-14,2029-09-14,0,Active
2593573064778314,2029,Credit,mastercard,Mastercard Vàng,2003-09-29,2007-09-29,47836064,Expired
3564906499879914,3424,Debit,jcb,JCB Young Debit,2008-06-10,2012-06-10,0,Expired
3587250105835579,6114,Debit,jcb,JCB Young Debit,2019-02-28,2023-02-28,0,Expired
2426523722674929,6939,Credit,mastercard,Mastercard Vàng,2019-05-10,2023-05-10,22510375,Expired
5298584459871797,1886,Credit,mastercard,One World Mastercard,2025-01-22,2029-01-22,280479162,Active
5423065267269026,9559,Credit,mastercard,Mastercard Vàng,2005-05-27,2009-05-27,10967005,Expired
3539545416285805,5671,Debit,jcb,JCB Young Debit,2023-11-23,2027-11-23,0,Active
2413670029395644,5234,Credit,mastercard,Mastercard Vàng,2014-01-23,2018-01-23,20983006,Expired
5581309966622111,5177,Credit,mastercard,Master Card Business World,2001-03-12,2005-03-12,378261906,Expired
3577682985618133,2494,Debit,jcb,JCB Young Debit,2024-06-15,2028-06-15,0,Active
2590262681042964,7139,Credit,mastercard,One World Mastercard,2022-10-17,2026-10-17,432672370,Active
2290729854247466,9225,Credit,mastercard,Master Card Business World,2023-01-29,2027-01-29,269313682,Active
3558557903405388,9860,Debit,jcb,JCB Young Debit,2007-04-08,2011-04-08,0,Expired
3533094458613968,382,Debit,jcb,JCB Young Debit,2014-03-09,2018-03-09,0,Expired
3515935608239066,3278,Debit,jcb,JCB Young Debit,2023-06-26,2027-06-26,0,Active
3500711732540282,5635,Debit,jcb,JCB Young Debit,2021-03-25,2025-03-25,0,Active
3568911965888395,9635,Debit,jcb,JCB Young Debit,2022-12-17,2026-12-17,0,Active
3533074983124681,4799,Debit,jcb,JCB Young Debit,2004-06-04,2008-06-04,0,Expired
3518210993083967,3867,Debit,jcb,JCB Young Debit,2015-01-15,2019-01-15,0,Expired
3525847227137522,7798,Debit,jcb,JCB Young Debit,2004-04-21,2008-04-21,0,Expired
3534621510477807,7104,Debit,jcb,JCB Young Debit,2006-06-28,2010-06-28,0,Expired
3598512527232033,7154,Debit,jcb,JCB Young Debit,2019-06-14,2023-06-14,0,Expired
3544287177568623,88,Debit,jcb,JCB Young Debit,2012-10-26,2016-10-26,0,Expired
2252505783246225,3640,Credit,mastercard,One World Mastercard,2016-01-08,2020-01-08,80769868,Expired
3541156855190716,9078,Debit,jcb,JCB Young Debit,2008-09-28,2012-09-28,0,Expired
2720096026045685,3463,Credit,mastercard,Master Card Business World,2008-10-17,2012-10-17,233302190,Expired
2700753396645551,8301,Credit,mastercard,One World Mastercard,2008-09-16,2012-09-16,249429822,Expired
3543705298288830,7120,Debit,jcb,JCB Young Debit,2026-11-02,2030-11-02,0,Active
3585839097940140,8026,Debit,jcb,JCB Young Debit,2016-01-18,2020-01-18,0,Expired
5280592034121281,5373,Credit,mastercard,Master Card Business World,2024-11-30,2028-11-30,82078244,Active
2720570905164130,1322,Credit,mastercard,Mastercard Vàng,2025-03-01,2029-03-01,33787986,Active
3538123934959607,7400,Debit,jcb,JCB Young Debit,2018-10-20,2022-10-20,0,Expired
